Entity,Code,Date,cases
Antigua and Barbuda,ATG,"Mar 31, 2020",7
Antigua and Barbuda,ATG,"Apr 1, 2020",7
Antigua and Barbuda,ATG,"Apr 2, 2020",7
Antigua and Barbuda,ATG,"Apr 3, 2020",9
Antigua and Barbuda,ATG,"Apr 4, 2020",15
Antigua and Barbuda,ATG,"Apr 5, 2020",15
Antigua and Barbuda,ATG,"Apr 6, 2020",15
Antigua and Barbuda,ATG,"Apr 7, 2020",15
Antigua and Barbuda,ATG,"Apr 8, 2020",15
Antigua and Barbuda,ATG,"Apr 9, 2020",15
Antigua and Barbuda,ATG,"Apr 10, 2020",19
Antigua and Barbuda,ATG,"Apr 11, 2020",21
Antigua and Barbuda,ATG,"Apr 12, 2020",21
Antigua and Barbuda,ATG,"Apr 13, 2020",21
Antigua and Barbuda,ATG,"Apr 14, 2020",23
Antigua and Barbuda,ATG,"Apr 15, 2020",23
Antigua and Barbuda,ATG,"Apr 16, 2020",23
Antigua and Barbuda,ATG,"Apr 17, 2020",23
Antigua and Barbuda,ATG,"Apr 18, 2020",23
Antigua and Barbuda,ATG,"Apr 19, 2020",23
Antigua and Barbuda,ATG,"Apr 20, 2020",23
Antigua and Barbuda,ATG,"Apr 21, 2020",23
Antigua and Barbuda,ATG,"Apr 22, 2020",24
Antigua and Barbuda,ATG,"Apr 23, 2020",24
Antigua and Barbuda,ATG,"Apr 24, 2020",24
Antigua and Barbuda,ATG,"Apr 25, 2020",24
Antigua and Barbuda,ATG,"Apr 26, 2020",24
Antigua and Barbuda,ATG,"Apr 27, 2020",24
Antigua and Barbuda,ATG,"Apr 28, 2020",24
Antigua and Barbuda,ATG,"Apr 29, 2020",24
Antigua and Barbuda,ATG,"Apr 30, 2020",24
Antigua and Barbuda,ATG,"May 1, 2020",24
Antigua and Barbuda,ATG,"May 2, 2020",25
Antigua and Barbuda,ATG,"May 3, 2020",25
Antigua and Barbuda,ATG,"May 4, 2020",25
Antigua and Barbuda,ATG,"May 5, 2020",25
Antigua and Barbuda,ATG,"May 6, 2020",25
Antigua and Barbuda,ATG,"May 7, 2020",25
Antigua and Barbuda,ATG,"May 8, 2020",25
Antigua and Barbuda,ATG,"May 9, 2020",25
Antigua and Barbuda,ATG,"May 10, 2020",25
Antigua and Barbuda,ATG,"May 11, 2020",25
Antigua and Barbuda,ATG,"May 12, 2020",25
Antigua and Barbuda,ATG,"May 13, 2020",25
Antigua and Barbuda,ATG,"May 14, 2020",25
Antigua and Barbuda,ATG,"May 15, 2020",25
Antigua and Barbuda,ATG,"May 16, 2020",25
Antigua and Barbuda,ATG,"May 17, 2020",25
Argentina,ARG,"Mar 4, 2020",1
Argentina,ARG,"Mar 6, 2020",2
Argentina,ARG,"Mar 7, 2020",8
Argentina,ARG,"Mar 8, 2020",9
Argentina,ARG,"Mar 9, 2020",12
Argentina,ARG,"Mar 11, 2020",19
Argentina,ARG,"Mar 13, 2020",31
Argentina,ARG,"Mar 14, 2020",34
Argentina,ARG,"Mar 15, 2020",45
Argentina,ARG,"Mar 16, 2020",56
Argentina,ARG,"Mar 17, 2020",65
Argentina,ARG,"Mar 18, 2020",79
Argentina,ARG,"Mar 19, 2020",97
Argentina,ARG,"Mar 20, 2020",128
Argentina,ARG,"Mar 21, 2020",158
Argentina,ARG,"Mar 22, 2020",225
Argentina,ARG,"Mar 23, 2020",266
Argentina,ARG,"Mar 24, 2020",301
Argentina,ARG,"Mar 25, 2020",387
Argentina,ARG,"Mar 26, 2020",502
Argentina,ARG,"Mar 27, 2020",589
Argentina,ARG,"Mar 28, 2020",690
Argentina,ARG,"Mar 29, 2020",745
Argentina,ARG,"Mar 30, 2020",820
Argentina,ARG,"Mar 31, 2020",966
Argentina,ARG,"Apr 1, 2020",966
Argentina,ARG,"Apr 2, 2020",1133
Argentina,ARG,"Apr 3, 2020",1133
Argentina,ARG,"Apr 4, 2020",1265
Argentina,ARG,"Apr 5, 2020",1451
Argentina,ARG,"Apr 6, 2020",1554
Argentina,ARG,"Apr 7, 2020",1628
Argentina,ARG,"Apr 8, 2020",1715
Argentina,ARG,"Apr 9, 2020",1795
Argentina,ARG,"Apr 10, 2020",1894
Argentina,ARG,"Apr 11, 2020",1975
Argentina,ARG,"Apr 12, 2020",2137
Argentina,ARG,"Apr 13, 2020",2203
Argentina,ARG,"Apr 14, 2020",2272
Argentina,ARG,"Apr 15, 2020",2432
Argentina,ARG,"Apr 16, 2020",2432
Argentina,ARG,"Apr 17, 2020",2560
Argentina,ARG,"Apr 18, 2020",2658
Argentina,ARG,"Apr 19, 2020",2828
Argentina,ARG,"Apr 20, 2020",2930
Argentina,ARG,"Apr 21, 2020",3020
Argentina,ARG,"Apr 22, 2020",3132
Argentina,ARG,"Apr 23, 2020",3276
Argentina,ARG,"Apr 24, 2020",3423
Argentina,ARG,"Apr 25, 2020",3423
Argentina,ARG,"Apr 26, 2020",3767
Argentina,ARG,"Apr 27, 2020",3767
Argentina,ARG,"Apr 28, 2020",3990
Argentina,ARG,"Apr 29, 2020",4114
Argentina,ARG,"Apr 30, 2020",4272
Argentina,ARG,"May 1, 2020",4415
Argentina,ARG,"May 2, 2020",4519
Argentina,ARG,"May 3, 2020",4668
Argentina,ARG,"May 4, 2020",4770
Argentina,ARG,"May 5, 2020",4874
Argentina,ARG,"May 6, 2020",5007
Argentina,ARG,"May 7, 2020",5195
Argentina,ARG,"May 8, 2020",5358
Argentina,ARG,"May 9, 2020",5598
Argentina,ARG,"May 10, 2020",5763
Argentina,ARG,"May 11, 2020",5776
Argentina,ARG,"May 12, 2020",6021
Argentina,ARG,"May 13, 2020",6550
Argentina,ARG,"May 14, 2020",6866
Argentina,ARG,"May 15, 2020",7121
Argentina,ARG,"May 16, 2020",7466
Argentina,ARG,"May 17, 2020",7792
Armenia,ARM,"Dec 31, 2019",0
Armenia,ARM,"Jan 1, 2020",0
Armenia,ARM,"Jan 2, 2020",0
Armenia,ARM,"Jan 3, 2020",0
Armenia,ARM,"Jan 4, 2020",0
Armenia,ARM,"Jan 5, 2020",0
Armenia,ARM,"Jan 6, 2020",0
Armenia,ARM,"Jan 7, 2020",0
Armenia,ARM,"Jan 8, 2020",0
Armenia,ARM,"Jan 9, 2020",0
Armenia,ARM,"Jan 10, 2020",0
Armenia,ARM,"Jan 11, 2020",0
Armenia,ARM,"Jan 12, 2020",0
Armenia,ARM,"Jan 13, 2020",0
Armenia,ARM,"Jan 14, 2020",0
Armenia,ARM,"Jan 15, 2020",0
Armenia,ARM,"Jan 16, 2020",0
Armenia,ARM,"Jan 17, 2020",0
Armenia,ARM,"Jan 18, 2020",0
Armenia,ARM,"Jan 19, 2020",0
Armenia,ARM,"Jan 20, 2020",0
Armenia,ARM,"Jan 21, 2020",0
Armenia,ARM,"Jan 22, 2020",0
Armenia,ARM,"Jan 23, 2020",0
Armenia,ARM,"Jan 24, 2020",0
Armenia,ARM,"Jan 25, 2020",0
Armenia,ARM,"Jan 26, 2020",0
Armenia,ARM,"Jan 27, 2020",0
Armenia,ARM,"Jan 28, 2020",0
Armenia,ARM,"Jan 29, 2020",0
Armenia,ARM,"Jan 30, 2020",0
Armenia,ARM,"Jan 31, 2020",0
Armenia,ARM,"Feb 1, 2020",0
Armenia,ARM,"Feb 2, 2020",0
Armenia,ARM,"Feb 3, 2020",0
Armenia,ARM,"Feb 4, 2020",0
Armenia,ARM,"Feb 5, 2020",0
Armenia,ARM,"Feb 6, 2020",0
Armenia,ARM,"Feb 7, 2020",0
Armenia,ARM,"Feb 8, 2020",0
Armenia,ARM,"Feb 9, 2020",0
Armenia,ARM,"Feb 10, 2020",0
Armenia,ARM,"Feb 11, 2020",0
Armenia,ARM,"Feb 12, 2020",0
Armenia,ARM,"Feb 13, 2020",0
Armenia,ARM,"Feb 14, 2020",0
Armenia,ARM,"Feb 15, 2020",0
Armenia,ARM,"Feb 16, 2020",0
Armenia,ARM,"Feb 17, 2020",0
Armenia,ARM,"Feb 18, 2020",0
Armenia,ARM,"Feb 19, 2020",0
Armenia,ARM,"Feb 20, 2020",0
Armenia,ARM,"Feb 21, 2020",0
Armenia,ARM,"Feb 22, 2020",0
Armenia,ARM,"Feb 23, 2020",0
Armenia,ARM,"Feb 24, 2020",0
Armenia,ARM,"Feb 25, 2020",0
Armenia,ARM,"Feb 26, 2020",0
Armenia,ARM,"Feb 27, 2020",0
Armenia,ARM,"Feb 28, 2020",0
Armenia,ARM,"Feb 29, 2020",0
Armenia,ARM,"Mar 1, 2020",1
Armenia,ARM,"Mar 2, 2020",1
Armenia,ARM,"Mar 12, 2020",4
Armenia,ARM,"Mar 13, 2020",6
Armenia,ARM,"Mar 14, 2020",13
Armenia,ARM,"Mar 15, 2020",20
Armenia,ARM,"Mar 16, 2020",30
Armenia,ARM,"Mar 17, 2020",52
Armenia,ARM,"Mar 18, 2020",78
Armenia,ARM,"Mar 19, 2020",115
Armenia,ARM,"Mar 20, 2020",122
Armenia,ARM,"Mar 21, 2020",136
Armenia,ARM,"Mar 22, 2020",160
Armenia,ARM,"Mar 23, 2020",190
Armenia,ARM,"Mar 24, 2020",194
Armenia,ARM,"Mar 25, 2020",265
Armenia,ARM,"Mar 26, 2020",290
Armenia,ARM,"Mar 27, 2020",329
Armenia,ARM,"Mar 28, 2020",372
Armenia,ARM,"Mar 29, 2020",424
Armenia,ARM,"Mar 30, 2020",424
Armenia,ARM,"Mar 31, 2020",482
Armenia,ARM,"Apr 1, 2020",532
Armenia,ARM,"Apr 2, 2020",571
Armenia,ARM,"Apr 3, 2020",663
Armenia,ARM,"Apr 4, 2020",736
Armenia,ARM,"Apr 5, 2020",770
Armenia,ARM,"Apr 6, 2020",822
Armenia,ARM,"Apr 7, 2020",833
Armenia,ARM,"Apr 8, 2020",853
Armenia,ARM,"Apr 9, 2020",881
Armenia,ARM,"Apr 10, 2020",921
Armenia,ARM,"Apr 11, 2020",937
Armenia,ARM,"Apr 12, 2020",967
Armenia,ARM,"Apr 13, 2020",1013
Armenia,ARM,"Apr 14, 2020",1039
Armenia,ARM,"Apr 15, 2020",1111
Armenia,ARM,"Apr 16, 2020",1159
Armenia,ARM,"Apr 17, 2020",1201
Armenia,ARM,"Apr 18, 2020",1248
Armenia,ARM,"Apr 19, 2020",1291
Armenia,ARM,"Apr 20, 2020",1339
Armenia,ARM,"Apr 21, 2020",1401
Armenia,ARM,"Apr 22, 2020",1473
Armenia,ARM,"Apr 23, 2020",1523
Armenia,ARM,"Apr 24, 2020",1596
Armenia,ARM,"Apr 25, 2020",1677
Armenia,ARM,"Apr 26, 2020",1746
Armenia,ARM,"Apr 27, 2020",1808
Armenia,ARM,"Apr 28, 2020",1867
Armenia,ARM,"Apr 29, 2020",1932
Armenia,ARM,"Apr 30, 2020",1932
Armenia,ARM,"May 1, 2020",2066
Armenia,ARM,"May 2, 2020",2148
Armenia,ARM,"May 3, 2020",2273
Armenia,ARM,"May 4, 2020",2386
Armenia,ARM,"May 5, 2020",2507
Armenia,ARM,"May 6, 2020",2619
Armenia,ARM,"May 7, 2020",2782
Armenia,ARM,"May 8, 2020",2884
Armenia,ARM,"May 9, 2020",3029
Armenia,ARM,"May 10, 2020",3175
Armenia,ARM,"May 11, 2020",3313
Armenia,ARM,"May 12, 2020",3392
Armenia,ARM,"May 13, 2020",3538
Armenia,ARM,"May 14, 2020",3718
Armenia,ARM,"May 15, 2020",3860
Armenia,ARM,"May 16, 2020",4044
Armenia,ARM,"May 17, 2020",4283
Aruba,ABW,"Mar 13, 2020",2
Aruba,ABW,"Mar 20, 2020",4
Aruba,ABW,"Mar 24, 2020",12
Aruba,ABW,"Mar 25, 2020",17
Aruba,ABW,"Mar 26, 2020",19
Aruba,ABW,"Mar 27, 2020",28
Aruba,ABW,"Mar 28, 2020",28
Aruba,ABW,"Mar 29, 2020",28
Aruba,ABW,"Mar 30, 2020",50
Aruba,ABW,"Apr 1, 2020",55
Aruba,ABW,"Apr 2, 2020",55
Aruba,ABW,"Apr 3, 2020",60
Aruba,ABW,"Apr 4, 2020",62
Aruba,ABW,"Apr 5, 2020",64
Aruba,ABW,"Apr 6, 2020",64
Aruba,ABW,"Apr 7, 2020",71
Aruba,ABW,"Apr 8, 2020",74
Aruba,ABW,"Apr 9, 2020",77
Aruba,ABW,"Apr 10, 2020",82
Aruba,ABW,"Apr 11, 2020",86
Aruba,ABW,"Apr 12, 2020",92
Aruba,ABW,"Apr 13, 2020",92
Aruba,ABW,"Apr 14, 2020",92
Aruba,ABW,"Apr 15, 2020",92
Aruba,ABW,"Apr 16, 2020",93
Aruba,ABW,"Apr 17, 2020",95
Aruba,ABW,"Apr 18, 2020",96
Aruba,ABW,"Apr 19, 2020",96
Aruba,ABW,"Apr 20, 2020",97
Aruba,ABW,"Apr 21, 2020",97
Aruba,ABW,"Apr 22, 2020",97
Aruba,ABW,"Apr 23, 2020",100
Aruba,ABW,"Apr 24, 2020",100
Aruba,ABW,"Apr 25, 2020",100
Aruba,ABW,"Apr 26, 2020",100
Aruba,ABW,"Apr 27, 2020",100
Aruba,ABW,"Apr 28, 2020",100
Aruba,ABW,"Apr 29, 2020",100
Aruba,ABW,"Apr 30, 2020",100
Aruba,ABW,"May 1, 2020",100
Aruba,ABW,"May 2, 2020",100
Aruba,ABW,"May 3, 2020",100
Aruba,ABW,"May 4, 2020",100
Aruba,ABW,"May 5, 2020",100
Aruba,ABW,"May 6, 2020",100
Aruba,ABW,"May 7, 2020",101
Aruba,ABW,"May 8, 2020",101
Aruba,ABW,"May 9, 2020",101
Aruba,ABW,"May 10, 2020",101
Aruba,ABW,"May 11, 2020",101
Aruba,ABW,"May 12, 2020",101
Aruba,ABW,"May 13, 2020",101
Aruba,ABW,"May 14, 2020",101
Aruba,ABW,"May 15, 2020",101
Aruba,ABW,"May 16, 2020",101
Aruba,ABW,"May 17, 2020",101
Asia,,"Dec 31, 2019",27
Asia,,"Jan 1, 2020",27
Asia,,"Jan 2, 2020",27
Asia,,"Jan 3, 2020",44
Asia,,"Jan 4, 2020",44
Asia,,"Jan 5, 2020",59
Asia,,"Jan 6, 2020",59
Asia,,"Jan 7, 2020",59
Asia,,"Jan 8, 2020",59
Asia,,"Jan 9, 2020",59
Asia,,"Jan 10, 2020",59
Asia,,"Jan 11, 2020",59
Asia,,"Jan 12, 2020",59
Asia,,"Jan 13, 2020",60
Asia,,"Jan 14, 2020",60
Asia,,"Jan 15, 2020",61
Asia,,"Jan 16, 2020",61
Asia,,"Jan 17, 2020",66
Asia,,"Jan 18, 2020",83
Asia,,"Jan 19, 2020",219
Asia,,"Jan 20, 2020",239
Asia,,"Jan 21, 2020",391
Asia,,"Jan 22, 2020",533
Asia,,"Jan 23, 2020",630
Asia,,"Jan 24, 2020",896
Asia,,"Jan 25, 2020",1344
Asia,,"Jan 26, 2020",2013
Asia,,"Jan 27, 2020",2807
Asia,,"Jan 28, 2020",4572
Asia,,"Jan 29, 2020",6047
Asia,,"Jan 30, 2020",7799
Asia,,"Jan 31, 2020",9793
Asia,,"Feb 1, 2020",11903
Asia,,"Feb 2, 2020",14507
Asia,,"Feb 3, 2020",17321
Asia,,"Feb 4, 2020",20561
Asia,,"Feb 5, 2020",24456
Asia,,"Feb 6, 2020",28195
Asia,,"Feb 7, 2020",31367
Asia,,"Feb 8, 2020",34800
Asia,,"Feb 9, 2020",37418
Asia,,"Feb 10, 2020",40399
Asia,,"Feb 11, 2020",42894
Asia,,"Feb 12, 2020",44925
Asia,,"Feb 13, 2020",60074
Asia,,"Feb 14, 2020",64240
Asia,,"Feb 15, 2020",66798
Asia,,"Feb 16, 2020",68826
Asia,,"Feb 17, 2020",70892
Asia,,"Feb 18, 2020",72788
Asia,,"Feb 19, 2020",74564
Asia,,"Feb 20, 2020",75017
Asia,,"Feb 21, 2020",75996
Asia,,"Feb 22, 2020",77044
Asia,,"Feb 23, 2020",77989
Asia,,"Feb 24, 2020",78402
Asia,,"Feb 25, 2020",79077
Asia,,"Feb 26, 2020",79833
Asia,,"Feb 27, 2020",80819
Asia,,"Feb 28, 2020",81739
Asia,,"Feb 29, 2020",83264
Asia,,"Mar 1, 2020",84669
Asia,,"Mar 2, 2020",85997
Asia,,"Mar 3, 2020",87270
Asia,,"Mar 4, 2020",88784
Asia,,"Mar 5, 2020",90037
Asia,,"Mar 6, 2020",91394
Asia,,"Mar 7, 2020",93356
Asia,,"Mar 8, 2020",94981
Asia,,"Mar 9, 2020",96146
Asia,,"Mar 10, 2020",97061
Asia,,"Mar 11, 2020",98406
Asia,,"Mar 12, 2020",100036
Asia,,"Mar 13, 2020",101409
Asia,,"Mar 14, 2020",103234
Asia,,"Mar 15, 2020",105037
Asia,,"Mar 16, 2020",106980
Asia,,"Mar 17, 2020",108803
Asia,,"Mar 18, 2020",110755
Asia,,"Mar 19, 2020",112856
Asia,,"Mar 20, 2020",115261
Asia,,"Mar 21, 2020",117800
Asia,,"Mar 22, 2020",120779
Asia,,"Mar 23, 2020",123517
Asia,,"Mar 24, 2020",126731
Asia,,"Mar 25, 2020",130858
Asia,,"Mar 26, 2020",135475
Asia,,"Mar 27, 2020",140861
Asia,,"Mar 28, 2020",147902
Asia,,"Mar 29, 2020",155277
Asia,,"Mar 30, 2020",162385
Asia,,"Mar 31, 2020",169987
Asia,,"Apr 1, 2020",177780
Asia,,"Apr 2, 2020",186209
Asia,,"Apr 3, 2020",195084
Asia,,"Apr 4, 2020",201389
Asia,,"Apr 5, 2020",213720
Asia,,"Apr 6, 2020",223929
Asia,,"Apr 7, 2020",233297
Asia,,"Apr 8, 2020",242914
Asia,,"Apr 9, 2020",252440
Asia,,"Apr 10, 2020",262616
Asia,,"Apr 11, 2020",273666
Asia,,"Apr 12, 2020",286750
Asia,,"Apr 13, 2020",298271
Asia,,"Apr 14, 2020",310031
Asia,,"Apr 15, 2020",321265
Asia,,"Apr 16, 2020",332682
Asia,,"Apr 17, 2020",345672
Asia,,"Apr 18, 2020",357499
Asia,,"Apr 19, 2020",369797
Asia,,"Apr 20, 2020",382108
Asia,,"Apr 21, 2020",396301
Asia,,"Apr 22, 2020",409588
Asia,,"Apr 23, 2020",421072
Asia,,"Apr 24, 2020",434605
Asia,,"Apr 25, 2020",446824
Asia,,"Apr 26, 2020",460167
Asia,,"Apr 27, 2020",471609
Asia,,"Apr 28, 2020",482709
Asia,,"Apr 29, 2020",494412
Asia,,"Apr 30, 2020",507170
Asia,,"May 1, 2020",520218
Asia,,"May 2, 2020",533606
Asia,,"May 3, 2020",545768
Asia,,"May 4, 2020",558451
Asia,,"May 5, 2020",572946
Asia,,"May 6, 2020",587176
Asia,,"May 7, 2020",603498
Asia,,"May 8, 2020",619174
Asia,,"May 9, 2020",635124
Asia,,"May 10, 2020",651326
Asia,,"May 11, 2020",668752
Asia,,"May 12, 2020",684211
Asia,,"May 13, 2020",702719
Asia,,"May 14, 2020",720863
Asia,,"May 15, 2020",739470
Asia,,"May 16, 2020",759557
Asia,,"May 17, 2020",779404
Asia excl. China,,"Dec 31, 2019",0
Asia excl. China,,"Jan 1, 2020",0
Asia excl. China,,"Jan 2, 2020",0
Asia excl. China,,"Jan 3, 2020",0
Asia excl. China,,"Jan 4, 2020",0
Asia excl. China,,"Jan 5, 2020",0
Asia excl. China,,"Jan 6, 2020",0
Asia excl. China,,"Jan 7, 2020",0
Asia excl. China,,"Jan 8, 2020",0
Asia excl. China,,"Jan 9, 2020",0
Asia excl. China,,"Jan 10, 2020",0
Asia excl. China,,"Jan 11, 2020",0
Asia excl. China,,"Jan 12, 2020",0
Asia excl. China,,"Jan 13, 2020",1
Asia excl. China,,"Jan 14, 2020",1
Asia excl. China,,"Jan 15, 2020",2
Asia excl. China,,"Jan 16, 2020",2
Asia excl. China,,"Jan 17, 2020",3
Asia excl. China,,"Jan 18, 2020",3
Asia excl. China,,"Jan 19, 2020",3
Asia excl. China,,"Jan 20, 2020",4
Asia excl. China,,"Jan 21, 2020",5
Asia excl. China,,"Jan 22, 2020",7
Asia excl. China,,"Jan 23, 2020",7
Asia excl. China,,"Jan 24, 2020",14
Asia excl. China,,"Jan 25, 2020",21
Asia excl. China,,"Jan 26, 2020",25
Asia excl. China,,"Jan 27, 2020",32
Asia excl. China,,"Jan 28, 2020",44
Asia excl. China,,"Jan 29, 2020",53
Asia excl. China,,"Jan 30, 2020",65
Asia excl. China,,"Jan 31, 2020",79
Asia excl. China,,"Feb 1, 2020",94
Asia excl. China,,"Feb 2, 2020",108
Asia excl. China,,"Feb 3, 2020",110
Asia excl. China,,"Feb 4, 2020",113
Asia excl. China,,"Feb 5, 2020",136
Asia excl. China,,"Feb 6, 2020",148
Asia excl. China,,"Feb 7, 2020",160
Asia excl. China,,"Feb 8, 2020",175
Asia excl. China,,"Feb 9, 2020",186
Asia excl. China,,"Feb 10, 2020",193
Asia excl. China,,"Feb 11, 2020",198
Asia excl. China,,"Feb 12, 2020",201
Asia excl. China,,"Feb 13, 2020",209
Asia excl. China,,"Feb 14, 2020",219
Asia excl. China,,"Feb 15, 2020",239
Asia excl. China,,"Feb 16, 2020",260
Asia excl. China,,"Feb 17, 2020",274
Asia excl. China,,"Feb 18, 2020",280
Asia excl. China,,"Feb 19, 2020",306
Asia excl. China,,"Feb 20, 2020",365
Asia excl. China,,"Feb 21, 2020",453
Asia excl. China,,"Feb 22, 2020",675
Asia excl. China,,"Feb 23, 2020",973
Asia excl. China,,"Feb 24, 2020",1168
Asia excl. China,,"Feb 25, 2020",1328
Asia excl. China,,"Feb 26, 2020",1674
Asia excl. China,,"Feb 27, 2020",2221
Asia excl. China,,"Feb 28, 2020",2812
Asia excl. China,,"Feb 29, 2020",3909
Asia excl. China,,"Mar 1, 2020",4740
Asia excl. China,,"Mar 2, 2020",5863
Asia excl. China,,"Mar 3, 2020",7009
Asia excl. China,,"Mar 4, 2020",8404
Asia excl. China,,"Mar 5, 2020",9540
Asia excl. China,,"Mar 6, 2020",10727
Asia excl. China,,"Mar 7, 2020",12588
Asia excl. China,,"Mar 8, 2020",14167
Asia excl. China,,"Mar 9, 2020",15287
Asia excl. China,,"Mar 10, 2020",16182
Asia excl. China,,"Mar 11, 2020",17498
Asia excl. China,,"Mar 12, 2020",19104
Asia excl. China,,"Mar 13, 2020",20455
Asia excl. China,,"Mar 14, 2020",22261
Asia excl. China,,"Mar 15, 2020",24042
Asia excl. China,,"Mar 16, 2020",25960
Asia excl. China,,"Mar 17, 2020",27740
Asia excl. China,,"Mar 18, 2020",29669
Asia excl. China,,"Mar 19, 2020",31726
Asia excl. China,,"Mar 20, 2020",34032
Asia excl. China,,"Mar 21, 2020",36519
Asia excl. China,,"Mar 22, 2020",39433
Asia excl. China,,"Mar 23, 2020",42033
Asia excl. China,,"Mar 24, 2020",45178
Asia excl. China,,"Mar 25, 2020",49227
Asia excl. China,,"Mar 26, 2020",53742
Asia excl. China,,"Mar 27, 2020",59034
Asia excl. China,,"Mar 28, 2020",65956
Asia excl. China,,"Mar 29, 2020",73218
Asia excl. China,,"Mar 30, 2020",80228
Asia excl. China,,"Mar 31, 2020",87746
Asia excl. China,,"Apr 1, 2020",95485
Asia excl. China,,"Apr 2, 2020",103814
Asia excl. China,,"Apr 3, 2020",112619
Asia excl. China,,"Apr 4, 2020",118862
Asia excl. China,,"Apr 5, 2020",131145
Asia excl. China,,"Apr 6, 2020",141287
Asia excl. China,,"Apr 7, 2020",150599
Asia excl. China,,"Apr 8, 2020",160130
Asia excl. China,,"Apr 9, 2020",169570
Asia excl. China,,"Apr 10, 2020",179691
Asia excl. China,,"Apr 11, 2020",190662
Asia excl. China,,"Apr 12, 2020",203653
Asia excl. China,,"Apr 13, 2020",215062
Asia excl. China,,"Apr 14, 2020",226728
Asia excl. China,,"Apr 15, 2020",237913
Asia excl. China,,"Apr 16, 2020",249280
Asia excl. China,,"Apr 17, 2020",261918
Asia excl. China,,"Apr 18, 2020",273714
Asia excl. China,,"Apr 19, 2020",285994
Asia excl. China,,"Apr 20, 2020",298291
Asia excl. China,,"Apr 21, 2020",312452
Asia excl. China,,"Apr 22, 2020",325724
Asia excl. China,,"Apr 23, 2020",337196
Asia excl. China,,"Apr 24, 2020",350721
Asia excl. China,,"Apr 25, 2020",362925
Asia excl. China,,"Apr 26, 2020",376258
Asia excl. China,,"Apr 27, 2020",387697
Asia excl. China,,"Apr 28, 2020",398771
Asia excl. China,,"Apr 29, 2020",410472
Asia excl. China,,"Apr 30, 2020",423226
Asia excl. China,,"May 1, 2020",436262
Asia excl. China,,"May 2, 2020",449647
Asia excl. China,,"May 3, 2020",461807
Asia excl. China,,"May 4, 2020",474487
Asia excl. China,,"May 5, 2020",488980
Asia excl. China,,"May 6, 2020",503208
Asia excl. China,,"May 7, 2020",519528
Asia excl. China,,"May 8, 2020",535198
Asia excl. China,,"May 9, 2020",551148
Asia excl. China,,"May 10, 2020",567335
Asia excl. China,,"May 11, 2020",584742
Asia excl. China,,"May 12, 2020",600200
Asia excl. China,,"May 13, 2020",618701
Asia excl. China,,"May 14, 2020",636839
Asia excl. China,,"May 15, 2020",655441
Asia excl. China,,"May 16, 2020",675519
Asia excl. China,,"May 17, 2020",695360
Australia,AUS,"Dec 31, 2019",0
Australia,AUS,"Jan 1, 2020",0
Australia,AUS,"Jan 2, 2020",0
Australia,AUS,"Jan 3, 2020",0
Australia,AUS,"Jan 4, 2020",0
Australia,AUS,"Jan 5, 2020",0
Australia,AUS,"Jan 6, 2020",0
Australia,AUS,"Jan 7, 2020",0
Australia,AUS,"Jan 8, 2020",0
Australia,AUS,"Jan 9, 2020",0
Australia,AUS,"Jan 10, 2020",0
Australia,AUS,"Jan 11, 2020",0
Australia,AUS,"Jan 12, 2020",0
Australia,AUS,"Jan 13, 2020",0
Australia,AUS,"Jan 14, 2020",0
Australia,AUS,"Jan 15, 2020",0
Australia,AUS,"Jan 16, 2020",0
Australia,AUS,"Jan 17, 2020",0
Australia,AUS,"Jan 18, 2020",0
Australia,AUS,"Jan 19, 2020",0
Australia,AUS,"Jan 20, 2020",0
Australia,AUS,"Jan 21, 2020",0
Australia,AUS,"Jan 22, 2020",0
Australia,AUS,"Jan 23, 2020",0
Australia,AUS,"Jan 24, 2020",0
Australia,AUS,"Jan 25, 2020",1
Australia,AUS,"Jan 26, 2020",4
Australia,AUS,"Jan 27, 2020",4
Australia,AUS,"Jan 28, 2020",4
Australia,AUS,"Jan 29, 2020",4
Australia,AUS,"Jan 30, 2020",6
Australia,AUS,"Jan 31, 2020",7
Australia,AUS,"Feb 1, 2020",9
Australia,AUS,"Feb 2, 2020",11
Australia,AUS,"Feb 3, 2020",11
Australia,AUS,"Feb 4, 2020",11
Australia,AUS,"Feb 5, 2020",12
Australia,AUS,"Feb 6, 2020",13
Australia,AUS,"Feb 7, 2020",14
Australia,AUS,"Feb 8, 2020",14
Australia,AUS,"Feb 9, 2020",14
Australia,AUS,"Feb 10, 2020",14
Australia,AUS,"Feb 11, 2020",14
Australia,AUS,"Feb 12, 2020",14
Australia,AUS,"Feb 13, 2020",14
Australia,AUS,"Feb 14, 2020",15
Australia,AUS,"Feb 15, 2020",15
Australia,AUS,"Feb 16, 2020",15
Australia,AUS,"Feb 17, 2020",15
Australia,AUS,"Feb 18, 2020",15
Australia,AUS,"Feb 19, 2020",15
Australia,AUS,"Feb 20, 2020",15
Australia,AUS,"Feb 21, 2020",17
Australia,AUS,"Feb 22, 2020",21
Australia,AUS,"Feb 23, 2020",22
Australia,AUS,"Feb 24, 2020",22
Australia,AUS,"Feb 25, 2020",22
Australia,AUS,"Feb 26, 2020",22
Australia,AUS,"Feb 27, 2020",23
Australia,AUS,"Feb 28, 2020",23
Australia,AUS,"Feb 29, 2020",25
Australia,AUS,"Mar 1, 2020",26
Australia,AUS,"Mar 2, 2020",29
