Entity,Code,Date,Total confirmed cases of COVID-19 per million people (cases per million)
Democratic Republic of Congo,COD,"Apr 3, 2020",1.373359443985492
Democratic Republic of Congo,COD,"Apr 4, 2020",1.4961802072687471
Democratic Republic of Congo,COD,"Apr 5, 2020",1.7194906859655752
Democratic Republic of Congo,COD,"Apr 6, 2020",1.7194906859655752
Democratic Republic of Congo,COD,"Apr 7, 2020",1.7976493535094649
Democratic Republic of Congo,COD,"Apr 8, 2020",2.0097943082714513
Democratic Republic of Congo,COD,"Apr 9, 2020",2.0432908800759755
Democratic Republic of Congo,COD,"Apr 10, 2020",2.4005876459909006
Democratic Republic of Congo,COD,"Apr 11, 2020",2.4899118374696316
Democratic Republic of Congo,COD,"Apr 12, 2020",2.612732600752887
Democratic Republic of Congo,COD,"Apr 13, 2020",2.612732600752887
Democratic Republic of Congo,COD,"Apr 14, 2020",2.623898124687728
Democratic Republic of Congo,COD,"Apr 15, 2020",2.836043079449715
Democratic Republic of Congo,COD,"Apr 16, 2020",2.981194890602653
Democratic Republic of Congo,COD,"Apr 17, 2020",3.204505369299481
Democratic Republic of Congo,COD,"Apr 18, 2020",3.427815847996309
Democratic Republic of Congo,COD,"Apr 19, 2020",3.651126326693137
Democratic Republic of Congo,COD,"Apr 20, 2020",3.706953946367344
Democratic Republic of Congo,COD,"Apr 21, 2020",3.907933377194489
Democratic Republic of Congo,COD,"Apr 22, 2020",4.008423092608061
Denmark,DNK,"Dec 31, 2019",0
Denmark,DNK,"Jan 1, 2020",0
Denmark,DNK,"Jan 2, 2020",0
Denmark,DNK,"Jan 3, 2020",0
Denmark,DNK,"Jan 4, 2020",0
Denmark,DNK,"Jan 5, 2020",0
Denmark,DNK,"Jan 6, 2020",0
Denmark,DNK,"Jan 7, 2020",0
Denmark,DNK,"Jan 8, 2020",0
Denmark,DNK,"Jan 9, 2020",0
Denmark,DNK,"Jan 10, 2020",0
Denmark,DNK,"Jan 11, 2020",0
Denmark,DNK,"Jan 12, 2020",0
Denmark,DNK,"Jan 13, 2020",0
Denmark,DNK,"Jan 14, 2020",0
Denmark,DNK,"Jan 15, 2020",0
Denmark,DNK,"Jan 16, 2020",0
Denmark,DNK,"Jan 17, 2020",0
Denmark,DNK,"Jan 18, 2020",0
Denmark,DNK,"Jan 19, 2020",0
Denmark,DNK,"Jan 20, 2020",0
Denmark,DNK,"Jan 21, 2020",0
Denmark,DNK,"Jan 22, 2020",0
Denmark,DNK,"Jan 23, 2020",0
Denmark,DNK,"Jan 24, 2020",0
Denmark,DNK,"Jan 25, 2020",0
Denmark,DNK,"Jan 26, 2020",0
Denmark,DNK,"Jan 27, 2020",0
Denmark,DNK,"Jan 28, 2020",0
Denmark,DNK,"Jan 29, 2020",0
Denmark,DNK,"Jan 30, 2020",0
Denmark,DNK,"Jan 31, 2020",0
Denmark,DNK,"Feb 1, 2020",0
Denmark,DNK,"Feb 2, 2020",0
Denmark,DNK,"Feb 3, 2020",0
Denmark,DNK,"Feb 4, 2020",0
Denmark,DNK,"Feb 5, 2020",0
Denmark,DNK,"Feb 6, 2020",0
Denmark,DNK,"Feb 7, 2020",0
Denmark,DNK,"Feb 8, 2020",0
Denmark,DNK,"Feb 9, 2020",0
Denmark,DNK,"Feb 10, 2020",0
Denmark,DNK,"Feb 11, 2020",0
Denmark,DNK,"Feb 12, 2020",0
Denmark,DNK,"Feb 13, 2020",0
Denmark,DNK,"Feb 14, 2020",0
Denmark,DNK,"Feb 15, 2020",0
Denmark,DNK,"Feb 16, 2020",0
Denmark,DNK,"Feb 17, 2020",0
Denmark,DNK,"Feb 18, 2020",0
Denmark,DNK,"Feb 19, 2020",0
Denmark,DNK,"Feb 20, 2020",0
Denmark,DNK,"Feb 21, 2020",0
Denmark,DNK,"Feb 22, 2020",0
Denmark,DNK,"Feb 23, 2020",0
Denmark,DNK,"Feb 24, 2020",0
Denmark,DNK,"Feb 25, 2020",0
Denmark,DNK,"Feb 26, 2020",0
Denmark,DNK,"Feb 27, 2020",0.17264588274962048
Denmark,DNK,"Feb 28, 2020",0.17264588274962048
Denmark,DNK,"Feb 29, 2020",0.34529176549924095
Denmark,DNK,"Mar 1, 2020",0.5179376482488615
Denmark,DNK,"Mar 2, 2020",0.6905835309984819
Denmark,DNK,"Mar 3, 2020",0.8632294137481025
Denmark,DNK,"Mar 4, 2020",1.3811670619969638
Denmark,DNK,"Mar 5, 2020",1.726458827496205
Denmark,DNK,"Mar 6, 2020",3.45291765499241
Denmark,DNK,"Mar 7, 2020",3.970855303241271
Denmark,DNK,"Mar 8, 2020",5.352022365238235
Denmark,DNK,"Mar 9, 2020",6.560543544485578
Denmark,DNK,"Mar 10, 2020",19.508984750707114
Denmark,DNK,"Mar 11, 2020",45.57851304589981
Denmark,DNK,"Mar 12, 2020",89.08527549880417
Denmark,DNK,"Mar 13, 2020",116.70861673874344
Denmark,DNK,"Mar 14, 2020",138.80728973069486
Denmark,DNK,"Mar 15, 2020",142.77814503393614
Denmark,DNK,"Mar 16, 2020",151.06514740591794
Denmark,DNK,"Mar 17, 2020",160.9059627226463
Denmark,DNK,"Mar 18, 2020",176.78938393561137
Denmark,DNK,"Mar 19, 2020",192.50015926582685
Denmark,DNK,"Mar 20, 2020",198.71541104481318
Denmark,DNK,"Mar 21, 2020",216.6705828507737
Denmark,DNK,"Mar 22, 2020",228.92844052599676
Denmark,DNK,"Mar 23, 2020",240.84100643572057
Denmark,DNK,"Mar 24, 2020",252.0629888144459
Denmark,DNK,"Mar 25, 2020",274.6795994546462
Denmark,DNK,"Mar 26, 2020",297.6415018603457
Denmark,DNK,"Mar 27, 2020",324.05632192103764
Denmark,DNK,"Mar 28, 2020",353.2334761057235
Denmark,DNK,"Mar 29, 2020",379.9935879319147
Denmark,DNK,"Mar 30, 2020",413.48688918534106
Denmark,DNK,"Mar 31, 2020",444.908439845772
Denmark,DNK,"Apr 1, 2020",493.7672246639146
Denmark,DNK,"Apr 2, 2020",536.4107577030709
Denmark,DNK,"Apr 3, 2020",584.578958990215
Denmark,DNK,"Apr 4, 2020",648.6305814903242
Denmark,DNK,"Apr 5, 2020",703.8772639702028
Denmark,DNK,"Apr 6, 2020",754.2898617330919
Denmark,DNK,"Apr 7, 2020",808.1553771509735
Denmark,DNK,"Apr 8, 2020",875.4872714233255
Denmark,DNK,"Apr 9, 2020",932.6330586134499
Denmark,DNK,"Apr 10, 2020",972.8595492941115
Denmark,DNK,"Apr 11, 2020",1004.6263917200416
Denmark,DNK,"Apr 12, 2020",1035.1847129667244
Denmark,DNK,"Apr 13, 2020",1065.9156800961568
Denmark,DNK,"Apr 14, 2020",1090.7766872121022
Denmark,DNK,"Apr 15, 2020",1124.097342582779
Denmark,DNK,"Apr 16, 2020",1153.4471426502146
Denmark,DNK,"Apr 17, 2020",1187.6310274346392
Denmark,DNK,"Apr 18, 2020",1221.1243286880658
Denmark,DNK,"Apr 19, 2020",1250.3014828727516
Denmark,DNK,"Apr 20, 2020",1274.8171982231977
Denmark,DNK,"Apr 21, 2020",1297.4338088633979
Denmark,DNK,"Apr 22, 2020",1328.5100677583296
Djibouti,DJI,"Mar 19, 2020",1.0121437001139673
Djibouti,DJI,"Mar 20, 2020",1.0121437001139673
Djibouti,DJI,"Mar 21, 2020",1.0121437001139673
Djibouti,DJI,"Mar 22, 2020",1.0121437001139673
Djibouti,DJI,"Mar 23, 2020",1.0121437001139673
Djibouti,DJI,"Mar 24, 2020",3.036431100341902
Djibouti,DJI,"Mar 25, 2020",3.036431100341902
Djibouti,DJI,"Mar 26, 2020",12.145724401367607
Djibouti,DJI,"Mar 27, 2020",12.145724401367607
Djibouti,DJI,"Mar 28, 2020",13.157868101481576
Djibouti,DJI,"Mar 29, 2020",15.18215550170951
Djibouti,DJI,"Mar 30, 2020",19.23073030216538
Djibouti,DJI,"Mar 31, 2020",26.31573620296315
Djibouti,DJI,"Apr 1, 2020",31.37645470353299
Djibouti,DJI,"Apr 2, 2020",34.412885803874886
Djibouti,DJI,"Apr 3, 2020",41.49789170467266
Djibouti,DJI,"Apr 4, 2020",41.49789170467266
Djibouti,DJI,"Apr 5, 2020",51.619328705812336
Djibouti,DJI,"Apr 6, 2020",59.71647830672407
Djibouti,DJI,"Apr 7, 2020",91.09293301025706
Djibouti,DJI,"Apr 8, 2020",122.46938771379004
Djibouti,DJI,"Apr 9, 2020",136.63939951538558
Djibouti,DJI,"Apr 10, 2020",141.70011801595544
Djibouti,DJI,"Apr 11, 2020",151.8215550170951
Djibouti,DJI,"Apr 12, 2020",189.27087192131188
Djibouti,DJI,"Apr 13, 2020",216.598751824389
Djibouti,DJI,"Apr 14, 2020",301.6188226339623
Djibouti,DJI,"Apr 15, 2020",367.40816314137015
Djibouti,DJI,"Apr 16, 2020",440.28250954957576
Djibouti,DJI,"Apr 17, 2020",598.1769267673546
Djibouti,DJI,"Apr 18, 2020",740.889188483424
Djibouti,DJI,"Apr 19, 2020",740.889188483424
Djibouti,DJI,"Apr 20, 2020",856.2735702964163
Djibouti,DJI,"Apr 21, 2020",856.2735702964163
Djibouti,DJI,"Apr 22, 2020",956.4757966076992
Dominica,DMA,"Mar 23, 2020",13.89062521704102
Dominica,DMA,"Mar 24, 2020",13.89062521704102
Dominica,DMA,"Mar 25, 2020",27.78125043408204
Dominica,DMA,"Mar 26, 2020",97.23437651928714
Dominica,DMA,"Mar 27, 2020",152.79687738745122
Dominica,DMA,"Mar 28, 2020",152.79687738745122
Dominica,DMA,"Mar 29, 2020",152.79687738745122
Dominica,DMA,"Mar 30, 2020",152.79687738745122
Dominica,DMA,"Mar 31, 2020",152.79687738745122
Dominica,DMA,"Apr 1, 2020",152.79687738745122
Dominica,DMA,"Apr 2, 2020",166.68750260449224
Dominica,DMA,"Apr 3, 2020",166.68750260449224
Dominica,DMA,"Apr 4, 2020",194.46875303857428
Dominica,DMA,"Apr 5, 2020",194.46875303857428
Dominica,DMA,"Apr 6, 2020",194.46875303857428
Dominica,DMA,"Apr 7, 2020",208.3593782556153
Dominica,DMA,"Apr 8, 2020",208.3593782556153
Dominica,DMA,"Apr 9, 2020",208.3593782556153
Dominica,DMA,"Apr 10, 2020",222.25000347265632
Dominica,DMA,"Apr 11, 2020",222.25000347265632
Dominica,DMA,"Apr 12, 2020",222.25000347265632
Dominica,DMA,"Apr 13, 2020",222.25000347265632
Dominica,DMA,"Apr 14, 2020",222.25000347265632
Dominica,DMA,"Apr 15, 2020",222.25000347265632
Dominica,DMA,"Apr 16, 2020",222.25000347265632
Dominica,DMA,"Apr 17, 2020",222.25000347265632
Dominica,DMA,"Apr 18, 2020",222.25000347265632
Dominica,DMA,"Apr 19, 2020",222.25000347265632
Dominica,DMA,"Apr 20, 2020",222.25000347265632
Dominica,DMA,"Apr 21, 2020",222.25000347265632
Dominica,DMA,"Apr 22, 2020",222.25000347265632
Dominican Republic,DOM,"Dec 31, 2019",0
Dominican Republic,DOM,"Jan 1, 2020",0
Dominican Republic,DOM,"Jan 2, 2020",0
Dominican Republic,DOM,"Jan 3, 2020",0
Dominican Republic,DOM,"Jan 4, 2020",0
Dominican Republic,DOM,"Jan 5, 2020",0
Dominican Republic,DOM,"Jan 6, 2020",0
Dominican Republic,DOM,"Jan 7, 2020",0
Dominican Republic,DOM,"Jan 8, 2020",0
Dominican Republic,DOM,"Jan 9, 2020",0
Dominican Republic,DOM,"Jan 10, 2020",0
Dominican Republic,DOM,"Jan 11, 2020",0
Dominican Republic,DOM,"Jan 12, 2020",0
Dominican Republic,DOM,"Jan 13, 2020",0
Dominican Republic,DOM,"Jan 14, 2020",0
Dominican Republic,DOM,"Jan 15, 2020",0
Dominican Republic,DOM,"Jan 16, 2020",0
Dominican Republic,DOM,"Jan 17, 2020",0
Dominican Republic,DOM,"Jan 18, 2020",0
Dominican Republic,DOM,"Jan 19, 2020",0
Dominican Republic,DOM,"Jan 20, 2020",0
Dominican Republic,DOM,"Jan 21, 2020",0
Dominican Republic,DOM,"Jan 22, 2020",0
Dominican Republic,DOM,"Jan 23, 2020",0
Dominican Republic,DOM,"Jan 24, 2020",0
Dominican Republic,DOM,"Jan 25, 2020",0
Dominican Republic,DOM,"Jan 26, 2020",0
Dominican Republic,DOM,"Jan 27, 2020",0
Dominican Republic,DOM,"Jan 28, 2020",0
Dominican Republic,DOM,"Jan 29, 2020",0
Dominican Republic,DOM,"Jan 30, 2020",0
Dominican Republic,DOM,"Jan 31, 2020",0
Dominican Republic,DOM,"Feb 1, 2020",0
Dominican Republic,DOM,"Feb 2, 2020",0
Dominican Republic,DOM,"Feb 3, 2020",0
Dominican Republic,DOM,"Feb 4, 2020",0
Dominican Republic,DOM,"Feb 5, 2020",0
Dominican Republic,DOM,"Feb 6, 2020",0
Dominican Republic,DOM,"Feb 7, 2020",0
Dominican Republic,DOM,"Feb 8, 2020",0
Dominican Republic,DOM,"Feb 9, 2020",0
Dominican Republic,DOM,"Feb 10, 2020",0
Dominican Republic,DOM,"Feb 11, 2020",0
Dominican Republic,DOM,"Feb 12, 2020",0
Dominican Republic,DOM,"Feb 13, 2020",0
Dominican Republic,DOM,"Feb 14, 2020",0
Dominican Republic,DOM,"Feb 15, 2020",0
Dominican Republic,DOM,"Feb 16, 2020",0
Dominican Republic,DOM,"Feb 17, 2020",0
Dominican Republic,DOM,"Feb 18, 2020",0
Dominican Republic,DOM,"Feb 19, 2020",0
Dominican Republic,DOM,"Feb 20, 2020",0
Dominican Republic,DOM,"Feb 21, 2020",0
Dominican Republic,DOM,"Feb 22, 2020",0
Dominican Republic,DOM,"Feb 23, 2020",0
Dominican Republic,DOM,"Feb 24, 2020",0
Dominican Republic,DOM,"Feb 25, 2020",0
Dominican Republic,DOM,"Feb 26, 2020",0
Dominican Republic,DOM,"Feb 27, 2020",0
Dominican Republic,DOM,"Feb 28, 2020",0
Dominican Republic,DOM,"Feb 29, 2020",0
Dominican Republic,DOM,"Mar 1, 2020",0
Dominican Republic,DOM,"Mar 2, 2020",0.09218370664047175
Dominican Republic,DOM,"Mar 7, 2020",0.1843674132809435
Dominican Republic,DOM,"Mar 10, 2020",0.46091853320235876
Dominican Republic,DOM,"Mar 14, 2020",1.0140207730451891
Dominican Republic,DOM,"Mar 15, 2020",1.0140207730451891
Dominican Republic,DOM,"Mar 16, 2020",1.0140207730451891
Dominican Republic,DOM,"Mar 17, 2020",1.0140207730451891
Dominican Republic,DOM,"Mar 18, 2020",1.0140207730451891
Dominican Republic,DOM,"Mar 19, 2020",1.9358578394499066
Dominican Republic,DOM,"Mar 20, 2020",1.9358578394499066
Dominican Republic,DOM,"Mar 21, 2020",3.134246025776039
Dominican Republic,DOM,"Mar 22, 2020",10.324575143732835
Dominican Republic,DOM,"Mar 23, 2020",18.62110874137529
Dominican Republic,DOM,"Mar 24, 2020",22.58500812691558
Dominican Republic,DOM,"Mar 25, 2020",28.761316471827186
Dominican Republic,DOM,"Mar 26, 2020",36.136013003064924
Dominican Republic,DOM,"Mar 27, 2020",44.98564884055021
Dominican Republic,DOM,"Mar 28, 2020",53.558733558114085
Dominican Republic,DOM,"Mar 29, 2020",66.28008507449918
Dominican Republic,DOM,"Mar 30, 2020",79.18580400416523
Dominican Republic,DOM,"Mar 31, 2020",83.05751968306504
Dominican Republic,DOM,"Apr 1, 2020",102.23173066428316
Dominican Republic,DOM,"Apr 2, 2020",118.36387932636572
Dominican Republic,DOM,"Apr 3, 2020",127.21351516385101
Dominican Republic,DOM,"Apr 4, 2020",137.16935548102197
Dominican Republic,DOM,"Apr 5, 2020",145.46588907866442
Dominican Republic,DOM,"Apr 6, 2020",160.8605680876232
Dominican Republic,DOM,"Apr 7, 2020",168.51181573878236
Dominican Republic,DOM,"Apr 8, 2020",180.31133018876272
Dominican Republic,DOM,"Apr 9, 2020",194.59980471803587
Dominican Republic,DOM,"Apr 10, 2020",216.53952689846813
Dominican Republic,DOM,"Apr 11, 2020",241.52131139803598
Dominican Republic,DOM,"Apr 12, 2020",254.33484662106156
Dominican Republic,DOM,"Apr 13, 2020",273.50905760227965
Dominican Republic,DOM,"Apr 14, 2020",291.945798930374
Dominican Republic,DOM,"Apr 15, 2020",302.91566002059017
Dominican Republic,DOM,"Apr 16, 2020",333.1519157986649
Dominican Republic,DOM,"Apr 17, 2020",346.1498184349714
Dominican Republic,DOM,"Apr 18, 2020",380.3499735985864
Dominican Republic,DOM,"Apr 19, 2020",399.61636828644504
Dominican Republic,DOM,"Apr 20, 2020",431.41974707740775
Dominican Republic,DOM,"Apr 21, 2020",457.5999197633017
Dominican Republic,DOM,"Apr 22, 2020",464.9746162945395
Ecuador,ECU,"Dec 31, 2019",0
Ecuador,ECU,"Jan 1, 2020",0
Ecuador,ECU,"Jan 2, 2020",0
Ecuador,ECU,"Jan 3, 2020",0
Ecuador,ECU,"Jan 4, 2020",0
Ecuador,ECU,"Jan 5, 2020",0
Ecuador,ECU,"Jan 6, 2020",0
Ecuador,ECU,"Jan 7, 2020",0
Ecuador,ECU,"Jan 8, 2020",0
Ecuador,ECU,"Jan 9, 2020",0
Ecuador,ECU,"Jan 10, 2020",0
Ecuador,ECU,"Jan 11, 2020",0
Ecuador,ECU,"Jan 12, 2020",0
Ecuador,ECU,"Jan 13, 2020",0
Ecuador,ECU,"Jan 14, 2020",0
Ecuador,ECU,"Jan 15, 2020",0
Ecuador,ECU,"Jan 16, 2020",0
Ecuador,ECU,"Jan 17, 2020",0
Ecuador,ECU,"Jan 18, 2020",0
Ecuador,ECU,"Jan 19, 2020",0
Ecuador,ECU,"Jan 20, 2020",0
Ecuador,ECU,"Jan 21, 2020",0
Ecuador,ECU,"Jan 22, 2020",0
Ecuador,ECU,"Jan 23, 2020",0
Ecuador,ECU,"Jan 24, 2020",0
Ecuador,ECU,"Jan 25, 2020",0
Ecuador,ECU,"Jan 26, 2020",0
Ecuador,ECU,"Jan 27, 2020",0
Ecuador,ECU,"Jan 28, 2020",0
Ecuador,ECU,"Jan 29, 2020",0
Ecuador,ECU,"Jan 30, 2020",0
Ecuador,ECU,"Jan 31, 2020",0
Ecuador,ECU,"Feb 1, 2020",0
Ecuador,ECU,"Feb 2, 2020",0
Ecuador,ECU,"Feb 3, 2020",0
Ecuador,ECU,"Feb 4, 2020",0
Ecuador,ECU,"Feb 5, 2020",0
Ecuador,ECU,"Feb 6, 2020",0
Ecuador,ECU,"Feb 7, 2020",0
Ecuador,ECU,"Feb 8, 2020",0
Ecuador,ECU,"Feb 9, 2020",0
Ecuador,ECU,"Feb 10, 2020",0
Ecuador,ECU,"Feb 11, 2020",0
Ecuador,ECU,"Feb 12, 2020",0
Ecuador,ECU,"Feb 13, 2020",0
Ecuador,ECU,"Feb 14, 2020",0
Ecuador,ECU,"Feb 15, 2020",0
Ecuador,ECU,"Feb 16, 2020",0
Ecuador,ECU,"Feb 17, 2020",0
Ecuador,ECU,"Feb 18, 2020",0
Ecuador,ECU,"Feb 19, 2020",0
Ecuador,ECU,"Feb 20, 2020",0
Ecuador,ECU,"Feb 21, 2020",0
Ecuador,ECU,"Feb 22, 2020",0
Ecuador,ECU,"Feb 23, 2020",0
Ecuador,ECU,"Feb 24, 2020",0
Ecuador,ECU,"Feb 25, 2020",0
Ecuador,ECU,"Feb 26, 2020",0
Ecuador,ECU,"Feb 27, 2020",0
Ecuador,ECU,"Feb 28, 2020",0
Ecuador,ECU,"Feb 29, 2020",0
Ecuador,ECU,"Mar 1, 2020",0.05667951024368789
Ecuador,ECU,"Mar 2, 2020",0.34007706146212735
Ecuador,ECU,"Mar 3, 2020",0.39675657170581524
Ecuador,ECU,"Mar 5, 2020",0.5667951024368789
Ecuador,ECU,"Mar 6, 2020",0.7368336331679426
Ecuador,ECU,"Mar 9, 2020",0.7935131434116305
Ecuador,ECU,"Mar 10, 2020",0.8501926536553184
Ecuador,ECU,"Mar 11, 2020",0.9635516741426942
Ecuador,ECU,"Mar 14, 2020",1.3036287356048215
Ecuador,ECU,"Mar 15, 2020",1.587026286823261
Ecuador,ECU,"Mar 16, 2020",2.0971418790164518
Ecuador,ECU,"Mar 17, 2020",3.2874115941338977
Ecuador,ECU,"Mar 18, 2020",6.291425637049356
Ecuador,ECU,"Mar 19, 2020",9.522157720939566
Ecuador,ECU,"Mar 20, 2020",11.27922253849389
Ecuador,ECU,"Mar 21, 2020",24.14547136381104
Ecuador,ECU,"Mar 22, 2020",30.15349944964196
Ecuador,ECU,"Mar 23, 2020",44.720133582269746
Ecuador,ECU,"Mar 24, 2020",55.60259954905782
Ecuador,ECU,"Mar 25, 2020",61.3272300836703
Ecuador,ECU,"Mar 26, 2020",68.63888690510603
Ecuador,ECU,"Mar 27, 2020",79.52135287189411
Ecuador,ECU,"Mar 28, 2020",92.2175631664802
Ecuador,ECU,"Mar 29, 2020",104.00690129716727
Ecuador,ECU,"Mar 30, 2020",107.12427436057011
Ecuador,ECU,"Mar 31, 2020",111.43191713909039
Ecuador,ECU,"Apr 1, 2020",130.47623258096954
Ecuador,ECU,"Apr 2, 2020",156.32208925209122
Ecuador,ECU,"Apr 3, 2020",179.2772909007848
Ecuador,ECU,"Apr 4, 2020",190.8965905007408
Ecuador,ECU,"Apr 5, 2020",196.39450299437854
Ecuador,ECU,"Apr 6, 2020",206.65349434848605
Ecuador,ECU,"Apr 7, 2020",212.37812488309854
Ecuador,ECU,"Apr 8, 2020",226.43464342353312
Ecuador,ECU,"Apr 9, 2020",252.22382058441113
Ecuador,ECU,"Apr 10, 2020",281.41376835991036
Ecuador,ECU,"Apr 11, 2020",405.881972855049
Ecuador,ECU,"Apr 12, 2020",411.323205838443
Ecuador,ECU,"Apr 13, 2020",423.1692234793738
Ecuador,ECU,"Apr 14, 2020",426.74003262472615
Ecuador,ECU,"Apr 15, 2020",430.93431638275905
Ecuador,ECU,"Apr 16, 2020",445.3875914948994
Ecuador,ECU,"Apr 17, 2020",466.1889717543329
Ecuador,ECU,"Apr 18, 2020",478.9418615591627
Ecuador,ECU,"Apr 19, 2020",511.36254141855215
Ecuador,ECU,"Apr 20, 2020",536.641602987237
Ecuador,ECU,"Apr 21, 2020",574.050079748071
Ecuador,ECU,"Apr 22, 2020",589.3535475138667
Egypt,EGY,"Dec 31, 2019",0
Egypt,EGY,"Jan 1, 2020",0
Egypt,EGY,"Jan 2, 2020",0
Egypt,EGY,"Jan 3, 2020",0
Egypt,EGY,"Jan 4, 2020",0
Egypt,EGY,"Jan 5, 2020",0
Egypt,EGY,"Jan 6, 2020",0
Egypt,EGY,"Jan 7, 2020",0
Egypt,EGY,"Jan 8, 2020",0
Egypt,EGY,"Jan 9, 2020",0
Egypt,EGY,"Jan 10, 2020",0
Egypt,EGY,"Jan 11, 2020",0
Egypt,EGY,"Jan 12, 2020",0
Egypt,EGY,"Jan 13, 2020",0
Egypt,EGY,"Jan 14, 2020",0
Egypt,EGY,"Jan 15, 2020",0
Egypt,EGY,"Jan 16, 2020",0
Egypt,EGY,"Jan 17, 2020",0
Egypt,EGY,"Jan 18, 2020",0
Egypt,EGY,"Jan 19, 2020",0
Egypt,EGY,"Jan 20, 2020",0
Egypt,EGY,"Jan 21, 2020",0
Egypt,EGY,"Jan 22, 2020",0
Egypt,EGY,"Jan 23, 2020",0
Egypt,EGY,"Jan 24, 2020",0
Egypt,EGY,"Jan 25, 2020",0
Egypt,EGY,"Jan 26, 2020",0
Egypt,EGY,"Jan 27, 2020",0
Egypt,EGY,"Jan 28, 2020",0
Egypt,EGY,"Jan 29, 2020",0
Egypt,EGY,"Jan 30, 2020",0
Egypt,EGY,"Jan 31, 2020",0
Egypt,EGY,"Feb 1, 2020",0
Egypt,EGY,"Feb 2, 2020",0
Egypt,EGY,"Feb 3, 2020",0
Egypt,EGY,"Feb 4, 2020",0
Egypt,EGY,"Feb 5, 2020",0
Egypt,EGY,"Feb 6, 2020",0
Egypt,EGY,"Feb 7, 2020",0
Egypt,EGY,"Feb 8, 2020",0
Egypt,EGY,"Feb 9, 2020",0
Egypt,EGY,"Feb 10, 2020",0
Egypt,EGY,"Feb 11, 2020",0
Egypt,EGY,"Feb 12, 2020",0
Egypt,EGY,"Feb 13, 2020",0
Egypt,EGY,"Feb 14, 2020",0
Egypt,EGY,"Feb 15, 2020",0.009771884827431885
Egypt,EGY,"Feb 16, 2020",0.009771884827431885
Egypt,EGY,"Feb 17, 2020",0.009771884827431885
Egypt,EGY,"Feb 18, 2020",0.009771884827431885
Egypt,EGY,"Feb 19, 2020",0.009771884827431885
Egypt,EGY,"Feb 20, 2020",0.009771884827431885
Egypt,EGY,"Feb 21, 2020",0.009771884827431885
Egypt,EGY,"Feb 22, 2020",0.009771884827431885
Egypt,EGY,"Feb 23, 2020",0.009771884827431885
Egypt,EGY,"Feb 24, 2020",0.009771884827431885
Egypt,EGY,"Feb 25, 2020",0.009771884827431885
Egypt,EGY,"Feb 26, 2020",0.009771884827431885
Egypt,EGY,"Feb 27, 2020",0.009771884827431885
Egypt,EGY,"Feb 28, 2020",0.009771884827431885
Egypt,EGY,"Feb 29, 2020",0.009771884827431885
Egypt,EGY,"Mar 1, 2020",0.009771884827431885
Egypt,EGY,"Mar 2, 2020",0.01954376965486377
Egypt,EGY,"Mar 6, 2020",0.02931565448229566
Egypt,EGY,"Mar 7, 2020",0.14657827241147828
Egypt,EGY,"Mar 9, 2020",0.4788223565441624
Egypt,EGY,"Mar 10, 2020",0.5374536655087537
Egypt,EGY,"Mar 11, 2020",0.5765412048184813
Egypt,EGY,"Mar 12, 2020",0.5863130896459131
Egypt,EGY,"Mar 13, 2020",0.7817507861945509
Egypt,EGY,"Mar 14, 2020",0.9087852889511654
Egypt,EGY,"Mar 15, 2020",0.9087852889511654
Egypt,EGY,"Mar 16, 2020",1.0749073310175075
Egypt,EGY,"Mar 17, 2020",1.2312574882564176
Egypt,EGY,"Mar 18, 2020",1.622132881353693
Egypt,EGY,"Mar 19, 2020",1.9152894261766495
Egypt,EGY,"Mar 20, 2020",2.052095813760696
Egypt,EGY,"Mar 21, 2020",2.5016025158225625
Egypt,EGY,"Mar 22, 2020",2.7849871758180873
Egypt,EGY,"Mar 23, 2020",2.8729341392649745
Egypt,EGY,"Mar 24, 2020",3.1954063385702267
Egypt,EGY,"Mar 25, 2020",3.5765098468400702
Egypt,EGY,"Mar 26, 2020",4.319173093724894
Egypt,EGY,"Mar 27, 2020",4.4559794813089395
Egypt,EGY,"Mar 28, 2020",4.837082989578783
Egypt,EGY,"Mar 29, 2020",5.2377302675034905
Egypt,EGY,"Mar 30, 2020",5.628605660600766
Egypt,EGY,"Mar 31, 2020",5.951077859906018
Egypt,EGY,"Apr 1, 2020",6.410356446795317
Egypt,EGY,"Apr 2, 2020",6.938038227476639
Egypt,EGY,"Apr 3, 2020",7.612298280569439
Egypt,EGY,"Apr 4, 2020",7.612298280569439
Egypt,EGY,"Apr 5, 2020",9.625306555020407
Egypt,EGY,"Apr 6, 2020",10.455916765352118
Egypt,EGY,"Apr 7, 2020",10.485232419834414
Egypt,EGY,"Apr 8, 2020",12.918431741864953
Egypt,EGY,"Apr 9, 2020",15.244140330793742
Egypt,EGY,"Apr 10, 2020",16.602432321806774
Egypt,EGY,"Apr 11, 2020",17.5307613804128
Egypt,EGY,"Apr 12, 2020",18.947684680390427
Egypt,EGY,"Apr 13, 2020",20.178942168646845
Egypt,EGY,"Apr 14, 2020",21.40042777207583
Egypt,EGY,"Apr 15, 2020",22.963929344464933
Egypt,EGY,"Apr 16, 2020",24.478571492716874
Egypt,EGY,"Apr 17, 2020",26.12024814372543
Egypt,EGY,"Apr 18, 2020",27.791240449216282
Egypt,EGY,"Apr 19, 2020",29.62835479677348
Egypt,EGY,"Apr 20, 2020",30.72280589744585
Egypt,EGY,"Apr 21, 2020",32.56969212983048
